KPI,Unit
LTE_870b,%
LTE_871a,%
LTE_871b,%
LTE_872a,%
LTE_872b,%
LTE_873a,%
LTE_873b,%
LTE_874a,%
LTE_874b,%
LTE_875a,%
LTE_875b,%
LTE_876a,%
LTE_876b,%
LTE_877a,%
LTE_877b,%
LTE_878a,%
LTE_878b,%
LTE_879a,%
LTE_879b,%
LTE_880a,%
LTE_880b,%
LTE_881a,%
LTE_881b,%
LTE_882a,%
LTE_882b,%
LTE_883a,%
LTE_883b,%
LTE_884a,%
LTE_884b,%
LTE_885a,%
LTE_885b,%
LTE_886a,%
LTE_886b,%
LTE_887a,%
LTE_887b,%
LTE_888a,%
LTE_888b,%
LTE_889a,%
LTE_889b,%
LTE_890a,%
LTE_890b,%
LTE_891a,%
LTE_891b,%
LTE_892a,%
LTE_892b,%
LTE_893a,%
LTE_893b,%
LTE_897a,%
LTE_898a,%
LTE_899a,%
LTE_900a,%
LTE_901a,%
LTE_902a,%
LTE_903a,%
LTE_904a,%
LTE_905a,%
LTE_906a,%
LTE_907a,%
LTE_908a,%
LTE_909a,%
LTE_910a,%
LTE_911a,%
LTE_912a,%
LTE_913a,%
LTE_914a,%
LTE_915a,%
LTE_916a,%
LTE_917a,%
LTE_918a,%
LTE_919a,%
LTE_920a,%
LTE_921a,%
LTE_922a,%
LTE_923a,%
LTE_924a,%
LTE_925a,%
LTE_926a,%
LTE_927a,%
LTE_928a,%
LTE_929a,%
LTE_930a,%
LTE_931a,%
LTE_932a,%
LTE_933a,%
LTE_934a,%
LTE_935a,%
LTE_936a,%
LTE_937a,%
LTE_938a,%
LTE_939a,%
LTE_940a,%
LTE_941a,%
LTE_942a,%
LTE_943a,%
LTE_944a,%
LTE_945a,%
LTE_946a,%
LTE_947a,%
LTE_948a,%
LTE_949a,%
LTE_950a,%
LTE_990a,%
LTE_991a,%
LTE_992a,%
LTE_993a,%
LTE_994a,%
LTE_995a,%
LTE_996a,%
LTE_997a,%
LTE_998a,%
LTE_999a,%
LTE_1000a,%
LTE_1001a,%
LTE_1002a,%
LTE_1003a,%
LTE_1004a,%
LTE_1005a,%
LTE_1006a,%
LTE_1007a,%
LTE_1008a,%
LTE_1009a,%
LTE_1010a,%
LTE_1011a,%
LTE_1012a,%
LTE_1013a,%
LTE_1014a,%
LTE_1015a,%
LTE_1016a,%
LTE_1017a,%
LTE_1018a,%
LTE_1019a,%
LTE_1020a,%
LTE_1021a,%
LTE_1022a,%
LTE_1023a,%
LTE_1024a,%
LTE_1025a,%
LTE_1026a,%
LTE_1027a,%
LTE_1028a,%
LTE_1029a,%
LTE_1030a,%
LTE_1031a,%
LTE_1032a,%
LTE_1036a,%
LTE_1033a,%
LTE_1034a,%
LTE_1035a,%
LTE_1045a,MB
LTE_1046a,MB
LTE_1047a,MB
LTE_1048a,%
LTE_1049a,%
LTE_1050a,%
LTE_1071a,%
LTE_897b,%
LTE_898b,%
LTE_899b,%
LTE_900b,%
LTE_901b,%
LTE_902b,%
LTE_903b,%
LTE_904b,%
LTE_905b,%
LTE_906b,%
LTE_907b,%
LTE_908b,%
LTE_909b,%
LTE_910b,%
LTE_911b,%
LTE_912b,%
LTE_913b,%
LTE_914b,%
LTE_915b,%
LTE_916b,%
LTE_917b,%
LTE_918b,%
LTE_919b,%
LTE_920b,%
LTE_921b,%
LTE_922b,%
LTE_923b,%
LTE_924b,%
LTE_925b,%
LTE_351a,MB
LTE_352a,MB
LTE_353a,MB
LTE_354a,MB
LTE_355a,MB
LTE_356a,MB
LTE_357a,MB
LTE_358a,MB
LTE_359a,MB
LTE_360a,MB
LTE_361a,MB
LTE_362a,MB
LTE_363a,MB
LTE_364a,MB
LTE_365a,MB
LTE_366a,MB
LTE_367a,MB
LTE_368a,MB
LTE_369a,MB
LTE_370a,MB
LTE_371a,MB
LTE_351b,MB
LTE_352b,MB
LTE_353b,MB
LTE_354b,MB
LTE_355b,MB
LTE_356b,MB
LTE_357b,MB
LTE_358b,MB
LTE_359b,MB
LTE_360b,MB
LTE_361b,MB
LTE_362b,MB
LTE_363b,MB
LTE_364b,MB
LTE_365b,MB
LTE_366b,MB
LTE_367b,MB
LTE_368b,MB
LTE_369b,MB
LTE_370b,MB
LTE_371b,MB
LTE_1041a,%
LTE_709a,%
LTE_15a,%
LTE_235a,%
LTE_236a,%
LTE_237a,#
LTE_238a,#
LTE_239a,#
LTE_240a,#
LTE_241a,#
LTE_242a,#
LTE_243a,#
LTE_244a,#
LTE_245a,#
LTE_246a,#
LTE_247a,#
LTE_248a,#
LTE_1059a,%
LTE_1060a,#
LTE_1053a,%
LTE_1072a,#
LTE_139a,%
LTE_140b,%
LTE_1073a,dB
LTE_1074a,#
LTE_1075a,#
LTE_1077a,#
LTE_1078a,#
LTE_1079a,#
LTE_1081a,#
LTE_1082a,#
LTE_1054a,%
LTE_1055a,%
LTE_1057a,%
LTE_1058a,%
LTE_249a,%
LTE_249b,%
LTE_250a,%
LTE_250b,%
LTE_536a,dB
LTE_536b,dB
LTE_1084a,#
LTE_293a,MB
LTE_294a,MB
LTE_295a,MB
LTE_296a,MB
LTE_297a,MB
LTE_298a,MB
LTE_299a,MB
LTE_300a,MB
LTE_301a,MB
LTE_302a,MB
LTE_303a,MB
LTE_304a,MB
LTE_305a,MB
LTE_306a,MB
LTE_307a,MB
LTE_308a,MB
LTE_309a,MB
LTE_310a,MB
LTE_311a,MB
LTE_312a,MB
LTE_313a,MB
LTE_314a,MB
LTE_315a,MB
LTE_316a,MB
LTE_317a,MB
LTE_318a,MB
LTE_319a,MB
LTE_320a,MB
LTE_321a,MB
LTE_293b,MB
LTE_294b,MB
LTE_295b,MB
LTE_296b,MB
LTE_297b,MB
LTE_298b,MB
LTE_299b,MB
LTE_300b,MB
LTE_301b,MB
LTE_302b,MB
LTE_303b,MB
LTE_304b,MB
LTE_305b,MB
LTE_306b,MB
LTE_307b,MB
LTE_308b,MB
LTE_309b,MB
LTE_310b,MB
LTE_311b,MB
LTE_312b,MB
LTE_313b,MB
LTE_314b,MB
LTE_315b,MB
LTE_316b,MB
LTE_317b,MB
LTE_318b,MB
LTE_319b,MB
LTE_320b,MB
LTE_321b,MB
LTE_393a,%
LTE_394a,%
LTE_395a,%
LTE_396a,%
LTE_12a,%
LTE_1087a,MB
LTE_1088a,MB
LTE_1089a,MB
LTE_1090a,MB
LTE_534a,dB
LTE_534b,dB
LTE_535a,dB
LTE_535b,dB
LTE_1083a,#
LTE_285b,kB
LTE_286b,kB
LTE_288b,kbit/s
LTE_291b,kbit/s
LTE_1091a,#
LTE_1092a,#
LTE_285a,MB
LTE_286a,MB
LTE_1086a,s
LTE_1042a,%
LTE_1043a,%
LTE_1044a,%
LTE_288a,Mbit/s
LTE_291a,Mbit/s
LTE_62a,MB
LTE_62b,MB
LTE_63a,MB
LTE_63b,MB
LTE_64a,Mbps
LTE_64b,Mbps
LTE_65a,Mbps
LTE_65b,Mbps
LTE_721a,%
LTE_721b,%
LTE_722a,%
LTE_722b,%
LTE_780a,%
LTE_783a,%
LTE_784a,%
LTE_400a,MB
LTE_401a,MB
LTE_1093a,#
LTE_271a,#
LTE_271b,%
LTE_272a,#
LTE_274a,#
LTE_274b,%
LTE_275a,#
LTE_1056a,%
LTE_1085a,#
LTE_1085b,#
LTE_227b,%
LTE_228b,%
LTE_229b,%
LTE_230b,%
LTE_231b,%
LTE_233b,%
LTE_234b,%
LTE_757a,#
LTE_758a,%
LTE_759a,%
LTE_760a,%
LTE_761a,%
LTE_1097a,%
LTE_1098a,%
LTE_1099a,%
LTE_1100a,%
LTE_1101a,%
LTE_1102a,%
LTE_1103a,%
LTE_1104a,%
LTE_1105a,%
LTE_1106a,%
LTE_1107a,%
LTE_1108a,%
LTE_1109a,%
LTE_1110a,%
LTE_1111a,%
LTE_1112a,%
LTE_1113a,%
LTE_1114a,#
LTE_1115a,%
LTE_1119a,MB
LTE_1120a,MB/s
LTE_1122a,#
LTE_1126a,#
LTE_1135a,#
LTE_1136a,%
LTE_1121a,#
LTE_800a,%
LTE_801a,%
LTE_802a,%
LTE_803a,%
LTE_804a,%
LTE_1138a,%
LTE_1140a,%
LTE_1152a,#
LTE_120a,%
LTE_1067a,E
LTE_1096a,#
LTE_4001a,#
LTE_4002a,#
LTE_4003a,#
LTE_4004a,#
LTE_4005a,min
LTE_4006a,min
LTE_4007a,min
LTE_4008a,min
LTE_4009a,#
LTE_4010a,#
LTE_4011a,#
LTE_4012a,#
LTE_4013a,#
LTE_4014a,min
LTE_4015a,min
LTE_4016a,min
LTE_4017a,min
LTE_4018a,min
LTE_1154a,%
LTE_1155a,%
LTE_1156a,%
LTE_1157a,%
LTE_1158a,%
LTE_1159a,%
LTE_1160a,#/s
LTE_1162a,#
LTE_1173a,%
LTE_1176a,%
LTE_1177a,min
LTE_1178a,%
LTE_1179a,%
LTE_1184a,%
LTE_1181a,#
LTE_1185a,%
LTE_7001a,#
LTE_7002a,#
LTE_7003a,#
LTE_7004a,#
LTE_7005a,min
LTE_7006a,min
LTE_7007a,min
LTE_7008a,min
LTE_7009a,#
LTE_7010a,#
LTE_7011a,#
LTE_7012a,#
LTE_7013a,#
LTE_7014a,min
LTE_7015a,min
LTE_7016a,min
LTE_7017a,min
LTE_7018a,min
LTE_7021a,#
LTE_7022a,#
LTE_7023a,#
LTE_7024a,#
LTE_7400a,#
LTE_7650a,#
LTE_7651a,#
LTE_7652a,#
LTE_7653a,#
LTE_7654a,#
LTE_7655a,#
LTE_7656a,#
LTE_7657a,#
LTE_71058a,#
LTE_926b,%
LTE_927b,%
LTE_928b,%
LTE_929b,%
LTE_930b,%
LTE_931b,%
LTE_932b,%
LTE_933b,%
LTE_934b,%
LTE_935b,%
LTE_936b,%
LTE_937b,%
LTE_938b,%
LTE_939b,%
LTE_940b,%
LTE_941b,%
LTE_942b,%
LTE_943b,%
LTE_944b,%
LTE_945b,%
LTE_946b,%
LTE_947b,%
LTE_948b,%
LTE_949b,%
LTE_950b,%
LTE_1189a,%
LTE_1190a,%
LTE_1191a,%
LTE_1192a,%
LTE_926c,%
LTE_927c,%
LTE_928c,%
LTE_929c,%
LTE_930c,%
LTE_931c,%
LTE_932c,%
LTE_933c,%
LTE_934c,%
LTE_935c,%
LTE_936c,%
LTE_937c,%
LTE_938c,%
LTE_939c,%
LTE_940c,%
LTE_941c,%
LTE_942c,%
LTE_943c,%
LTE_944c,%
LTE_945c,%
LTE_946c,%
LTE_947c,%
LTE_948c,%
LTE_949c,%
LTE_950c,%
LTE_1193a,#
LTE_1194a,#
LTE_1195a,#
LTE_1196a,#
LTE_1197a,#
LTE_1198a,#
LTE_1199a,#
LTE_1200a,#
LTE_1201a,#
LTE_1202a,MB
LTE_1203a,MB
LTE_1204a,MB
LTE_1205a,MB
LTE_372b,%
LTE_373b,%
LTE_374b,%
LTE_375b,%
LTE_376b,%
LTE_377b,%
LTE_378b,%
LTE_379b,%
LTE_380b,%
LTE_381b,%
LTE_382b,%
LTE_383b,%
LTE_384b,%
LTE_385b,%
LTE_386b,%
LTE_387b,%
LTE_388b,%
LTE_389b,%
LTE_390b,%
LTE_391b,%
LTE_392b,%
LTE_976a,%
LTE_977a,%
LTE_978a,%
LTE_979a,%
LTE_372c,%
LTE_373c,%
LTE_374c,%
LTE_375c,%
LTE_376c,%
LTE_377c,%
LTE_378c,%
LTE_379c,%
LTE_380c,%
LTE_381c,%
LTE_382c,%
LTE_383c,%
LTE_384c,%
LTE_385c,%
LTE_386c,%
LTE_387c,%
LTE_388c,%
LTE_389c,%
LTE_390c,%
LTE_391c,%
LTE_392c,%
LTE_976b,%
LTE_977b,%
LTE_978b,%
LTE_979b,%
LTE_1206a,%
LTE_1207a,%
LTE_1208a,%
LTE_1209a,%
LTE_395b,%
LTE_396b,%
LTE_395c,%
LTE_396c,%
LTE_1210a,%
LTE_723a,%
LTE_724a,%
LTE_725a,%
LTE_726a,%
LTE_727a,%
LTE_728a,%
LTE_729a,%
LTE_1056b,%
LTE_1066a,#
LTE_1211a,%
LTE_1212a,%
LTE_1213a,%
LTE_1214a,%
LTE_1215a,%
LTE_1216a,%
LTE_1217a,%
LTE_1218a,%
LTE_1219a,%
LTE_1220a,%
LTE_1221a,%
LTE_1222a,%
LTE_1223a,%
LTE_1224a,%
LTE_1225a,%
LTE_1226a,%
LTE_1227a,%
LTE_1228a,%
LTE_1229a,%
LTE_1230a,%
LTE_1163a,%
LTE_1164a,%
LTE_1165a,%
LTE_1166a,%
LTE_1167a,%
LTE_1168a,%
LTE_1169a,%
LTE_1170a,%
LTE_1163b,%
LTE_1164b,%
LTE_1165b,%
LTE_1166b,%
LTE_1167b,%
LTE_1168b,%
LTE_1169b,%
LTE_1170b,%
LTE_1232a,%
LTE_1233a,%
LTE_1234a,%
LTE_1235a,%
LTE_1236a,%
LTE_1237a,%
LTE_1238a,%
LTE_1239a,%
LTE_1240a,%
LTE_1241a,%
LTE_1242a,%
LTE_1243a,%
LTE_1244a,%
LTE_1245a,%
LTE_1246a,%
LTE_1247a,%
LTE_1248a,%
LTE_1249a,%
LTE_1123a,%
LTE_1123b,%
LTE_1124a,%
LTE_1124b,%
LTE_1125a,%
LTE_1125b,%
LTE_1127a,%
LTE_1128a,%
LTE_1129a,%
LTE_1130a,%
LTE_1131a,%
LTE_1132a,%
LTE_1133a,%
LTE_1134a,%
LTE_139b,%
LTE_1182a,MB
LTE_1186a,MB
LTE_1127b,%
LTE_1128b,%
LTE_1129b,%
LTE_1130b,%
LTE_1131b,%
LTE_1132b,%
LTE_1133b,%
LTE_1134b,%
LTE_1127c,%
LTE_1128c,%
LTE_1129c,%
LTE_1130c,%
LTE_1131c,%
LTE_1132c,%
LTE_1133c,%
LTE_1134c,%
LTE_489a,%
LTE_490a,%
LTE_491a,%
LTE_492a,%
LTE_493a,%
LTE_494a,%
LTE_489b,%
LTE_490b,%
LTE_491b,%
LTE_492b,%
LTE_493b,%
LTE_494b,%
LTE_1056c,%
LTE_1253a,dB
LTE_1254a,%
LTE_1268a,%
LTE_1269a,#
LTE_1272a,%
LTE_1273a,%
LTE_1271a,ms
LTE_1257a,%
LTE_1259a,kbps
LTE_1260a,kbps
LTE_272b,%
LTE_275b,%
LTE_2a,%
LTE_1255a,%
LTE_1a,%
LTE_737a,%
LTE_738a,%
LTE_739a,%
LTE_740a,%
LTE_716a,%
LTE_1183a,#
LTE_1276a,kbps
LTE_1094a,#
LTE_1094b,#
LTE_1065a,%
LTE_1065b,%
LTE_1065c,%
LTE_597a,#
LTE_598a,#
LTE_599a,#
LTE_600a,#
LTE_601a,#
LTE_602a,#
LTE_603a,#
LTE_604a,#
LTE_605a,#
LTE_606a,#
LTE_607a,#
LTE_608a,#
LTE_609a,#
LTE_610a,#
LTE_611a,#
LTE_612a,#
LTE_613a,#
LTE_614a,#
LTE_615a,#
LTE_616a,#
LTE_617a,#
LTE_618a,#
LTE_619a,#
LTE_620a,#
LTE_621a,#
LTE_622a,#
LTE_623a,#
LTE_624a,#
LTE_625a,#
LTE_626a,#
LTE_627a,#
LTE_628a,#
LTE_629a,#
LTE_630a,#
LTE_631a,#
LTE_632a,#
LTE_633a,#
LTE_634a,#
LTE_635a,#
LTE_636a,#
LTE_637a,#
LTE_638a,#
LTE_639a,#
LTE_640a,#
LTE_641a,#
LTE_642a,#
LTE_643a,#
LTE_644a,#
LTE_645a,#
LTE_646a,#
LTE_647a,#
LTE_648a,#
LTE_649a,#
LTE_650a,#
LTE_651a,#
LTE_652a,#
LTE_653a,#
LTE_654a,#
LTE_655a,#
LTE_656a,#
LTE_657a,#
LTE_658a,#
LTE_659a,#
LTE_660a,#
LTE_44a,%
LTE_45a,%
LTE_46a,%
LTE_59a,%
LTE_60a,%
LTE_61a,%
LTE_1231a,dBm
LTE_7658a,#
LTE_1286a,%
LTE_1290a,%
LTE_1291a,%
LTE_1292a,#/h
LTE_1293a,%
LTE_1294a,%
LTE_1295a,%
LTE_1296a,%
LTE_1297a,%
LTE_1298a,%
LTE_1299a,%
LTE_1300a,%
LTE_1301a,%
LTE_1302a,%
LTE_1303a,%
LTE_1304a,%
LTE_1305a,%
LTE_1306a,%
LTE_1307a,%
LTE_1308a,%
LTE_1309a,%
LTE_1310a,%
LTE_1311a,%
LTE_1313a,%
LTE_1314a,%
LTE_1312a,%
LTE_1080a,#
LTE_1182b,MB
LTE_1186b,MB
LTE_1182c,MB
LTE_1186c,MB
LTE_984a,%
LTE_985a,%
LTE_1340a,km
LTE_1341a,%
LTE_1342a,%
LTE_1343a,%
LTE_1344a,%
LTE_1345a,%
LTE_1346a,%
LTE_1347a,%
LTE_1349a,%
LTE_1350a,%
LTE_1351a,%
LTE_1352a,%
LTE_1375a,%
LTE_1376a,%
LTE_1377a,%
LTE_1378a,%
LTE_1379a,%
LTE_1380a,%
LTE_1381a,%
LTE_1383a,%
LTE_1384a,%
LTE_1385a,%
LTE_1386a,%
LTE_1387a,%
LTE_1388a,%
LTE_1389a,%
LTE_1390a,%
LTE_1391a,%
LTE_1392a,%
LTE_1393a,%
LTE_1394a,%
LTE_1395a,%
LTE_1396a,%
LTE_1397a,%
LTE_1398a,%
LTE_1399a,%
LTE_1400a,%
LTE_1401a,%
LTE_1402a,%
LTE_1403a,%
LTE_1404a,%
LTE_1405a,%
LTE_1406a,%
LTE_1407a,%
LTE_1408a,%
LTE_1409a,%
LTE_1410a,%
LTE_1411a,%
LTE_1353a,%
LTE_1354a,%
LTE_1355a,%
LTE_1357a,%
LTE_1359a,%
LTE_1360a,%
LTE_1361a,%
LTE_1362a,%
LTE_1363a,%
LTE_1364a,%
LTE_1365a,%
LTE_1366a,%
LTE_1367a,%
LTE_1368a,%
LTE_1369a,%
LTE_1370a,%
LTE_1371a,%
LTE_1372a,%
LTE_1373a,%
LTE_1374a,%
LTE_1412a,%
LTE_1413a,%
LTE_132a,ms
LTE_133a,ms
LTE_134a,ms
LTE_135a,ms
LTE_136a,ms
LTE_137a,ms
LTE_1348a,dBm
LTE_1356a,dBm
LTE_1358a,dBm
LTE_1415a,%
LTE_1416a,%
LTE_1417a,%
LTE_1418a,%
LTE_1419a,%
LTE_1420a,%
LTE_1421a,%
LTE_1422a,%
LTE_1423a,%
LTE_1424a,%
LTE_1425a,%
LTE_1426a,%
LTE_1427a,%
LTE_1428a,%
LTE_1429a,%
LTE_1430a,MB
LTE_1431a,MB
LTE_1432a,MB
LTE_1433a,MB
LTE_1333a,#
LTE_1334a,#
LTE_1335a,#
LTE_1336a,#
LTE_1337a,#
LTE_1338a,#
LTE_120b,%
LTE_1414a,%
LTE_1434a,#
LTE_1435a,#
LTE_1096b,%
LTE_1070a,%
LTE_1187a,%
LTE_1188a,%
LTE_1256a,%
LTE_1264a,s
LTE_1265a,%
LTE_1266a,%
LTE_1267a,%
LTE_1270a,#
LTE_1096c,%
LTE_1070b,%
LTE_1187b,%
LTE_1188b,%
LTE_1256b,%
LTE_1264b,s
LTE_1265b,%
LTE_1266b,%
LTE_1267b,%
LTE_1270b,#
LTE_1067b,E
LTE_1067c,E
LTE_762a,#
LTE_763a,%
LTE_764a,%
LTE_765a,%
LTE_766a,%
LTE_767a,%
LTE_768a,%
LTE_769a,%
LTE_770a,%
LTE_771a,%
LTE_18a,%
LTE_19a,%
LTE_20a,%
LTE_21a,%
LTE_23a,%
LTE_757b,#
LTE_758b,%
LTE_759b,%
LTE_760b,%
LTE_761b,%
LTE_22a,%
LTE_25a,%
LTE_26a,%
LTE_1277a,%
LTE_1436a,#
LTE_1153a,s
LTE_287a,Mbps
LTE_290a,Mbps
LTE_27a,%
LTE_745a,%
LTE_746a,%
LTE_747a,%
LTE_748a,%
LTE_749a,%
LTE_756a,#
LTE_28a,%
LTE_29a,%
LTE_30a,%
LTE_171a,%
LTE_1278a,dBm
LTE_1279a,dBm
LTE_1280a,dBm
LTE_1281a,dBm
LTE_1282a,dBm
LTE_1283a,dBm
LTE_1284a,dBm
LTE_1285a,dBm
LTE_1278b,dBm
LTE_1279b,dBm
LTE_1280b,dBm
LTE_1281b,dBm
LTE_1282b,dBm
LTE_1283b,dBm
LTE_1284b,dBm
LTE_1285b,dBm
LTE_1457a,%
LTE_1462a,%
LTE_1463a,%
LTE_1464a,%
LTE_1466a,%
LTE_1467a,MB
LTE_1468a,MB
LTE_1469a,%
LTE_1470a,MB
LTE_1471a,MB
LTE_1472a,%
LTE_1473a,%
LTE_1474a,%
LTE_1454a,%
LTE_1455a,%
LTE_1456a,%
LTE_1458a,%
LTE_1459a,%
LTE_1460a,%
LTE_1461a,%
LTE_1475a,%
LTE_1476a,%
LTE_1477a,%
LTE_1478a,%
LTE_1479a,%
LTE_1480a,%
LTE_1481a,%
LTE_1482a,%
LTE_1483a,%
LTE_1485a,%
LTE_1486a,%
LTE_1487a,%
LTE_1488a,%
LTE_1489a,%
LTE_1490a,#
LTE_1491a,#
LTE_1494a,GB
LTE_1495a,GB
LTE_1496a,MB
LTE_1497a,MB
LTE_1498a,%
LTE_1499a,%
LTE_1500a,%
LTE_1501a,%
LTE_1502a,%
LTE_1503a,MB
LTE_1504a,MB
LTE_1505a,%
LTE_1506a,%
LTE_1507a,%
LTE_1509a,%
LTE_1510a,%
LTE_1512a,%
LTE_1511a,%
LTE_1508a,%
LTE_742a,%
LTE_10a,#
LTE_753a,#
LTE_753b,#
LTE_725b,%
LTE_726b,%
LTE_727b,%
LTE_729b,%
LTE_1066b,#
LTE_203a,%
LTE_1056d,%
LTE_1065d,%
LTE_1258a,%
LTE_1448a,%
LTE_1449a,%
LTE_1450a,%
LTE_1451a,%
LTE_1452a,%
LTE_1465a,%
LTE_1263a,%
LTE_1263b,%
LTE_1263c,%
LTE_757c,#
LTE_759c,%
LTE_761c,%
LTE_762b,#
LTE_763b,%
LTE_764b,%
LTE_765b,%
LTE_766b,%
LTE_767b,%
LTE_771b,%
LTE_1153b,s
LTE_1263d,%
LTE_1277b,%
LTE_1436b,#
LTE_1439a,%
LTE_1440a,%
LTE_1441a,%
LTE_1442a,%
LTE_1443a,%
LTE_1444a,%
LTE_1445a,%
LTE_1446a,%
LTE_1447a,%
LTE_1513a,%
LTE_1277c,%
LTE_1515a,#
LTE_1275a,%
LTE_292a,Mbps
LTE_289a,Mbps
LTE_723b,%
LTE_724b,%
LTE_758c,%
LTE_760c,%
LTE_1150a,MB
LTE_1151a,%
LTE_1516a,%
LTE_1517a,%
LTE_1521a,kB
LTE_1522a,#
LTE_1523a,#
LTE_1524a,MB
LTE_1525a,MB
LTE_1526a,%
LTE_1527a,%
LTE_1528a,MB
LTE_1529a,MB
LTE_1530a,%
LTE_1531a,MB
LTE_1532a,MB
LTE_1533a,%
LTE_1534a,%
LTE_1535a,MB
LTE_1536a,MB
LTE_1537a,%
LTE_1538a,MB
LTE_1539a,MB
LTE_1540a,%
LTE_1541a,%
LTE_1542a,MB
LTE_1543a,MB
LTE_1544a,%
LTE_1545a,MB
LTE_1546a,MB
LTE_1547a,%
LTE_1548a,%
LTE_1549a,MB
LTE_1550a,MB
LTE_1551a,%
LTE_1553a,%
LTE_78a,MB
LTE_84a,MB
LTE_102a,#
LTE_108a,Mbps
LTE_114a,Mbps
LTE_664a,MB
LTE_670a,MB
LTE_688a,#
LTE_694a,Mbps
LTE_700a,Mbps
LTE_1554a,MB
LTE_1555a,MB
LTE_1556a,%
LTE_1557a,MB
LTE_1558a,MB
LTE_1559a,%
LTE_1560a,MB
LTE_1561a,MB
LTE_1562a,%
LTE_1563a,MB
LTE_1564a,MB
LTE_1565a,%
LTE_1566a,MB
LTE_1567a,MB
LTE_1568a,%
LTE_1569a,MB
LTE_1570a,MB
LTE_1571a,%
LTE_1572a,MB
LTE_1573a,MB
LTE_1574a,MB
LTE_1575a,MB
LTE_1576a,MB
LTE_1577a,MB
LTE_1578a,MB
LTE_1579a,MB
LTE_1580a,%
LTE_1581a,MB
LTE_1582a,MB
LTE_1583a,%
LTE_1584a,MB
LTE_1585a,MB
LTE_1586a,%
LTE_1587a,MB
LTE_1588a,MB
LTE_1589a,%
LTE_1590a,MB
LTE_1591a,MB
LTE_1592a,%
LTE_1593a,MB
LTE_1594a,MB
LTE_1595a,%
LTE_1596a,MB
LTE_1597a,MB
LTE_1598a,MB
LTE_1599a,MB
LTE_1600a,MB
LTE_1601a,MB
LTE_1602a,MB
LTE_1603a,MB
LTE_1604a,%
LTE_1605a,MB
LTE_1606a,MB
LTE_1607a,%
LTE_1608a,MB
LTE_1609a,MB
LTE_1610a,%
LTE_1611a,MB
LTE_1612a,MB
LTE_1613a,%
LTE_1614a,MB
LTE_1615a,MB
LTE_1616a,%
LTE_1617a,MB
LTE_1618a,MB
LTE_1619a,%
LTE_1620a,MB
LTE_1621a,MB
LTE_1622a,MB
LTE_1623a,MB
LTE_1624a,MB
LTE_1625a,MB
LTE_1626a,MB
LTE_1627a,MB
LTE_1628a,%
LTE_1629a,MB
LTE_1630a,MB
LTE_1631a,%
LTE_1632a,MB
LTE_1633a,MB
LTE_1634a,%
LTE_1635a,MB
LTE_1636a,MB
LTE_1637a,%
LTE_1638a,MB
LTE_1639a,MB
LTE_1640a,%
LTE_1641a,MB
LTE_1642a,MB
LTE_1643a,%
LTE_1644a,MB
LTE_1645a,MB
LTE_1646a,MB
LTE_1647a,MB
LTE_1648a,MB
LTE_1649a,MB
LTE_90a,%
LTE_96a,MB
LTE_676a,%
LTE_682a,MB
LTE_1650a,%
LTE_728b,%
LTE_1274a,#
LTE_1147a,#
LTE_1652a,%
LTE_1653a,us
LTE_1064a,%
LTE_1069a,%
LTE_1137a,#
LTE_1139a,#
LTE_1141a,#
LTE_1142a,#
LTE_1143a,#
LTE_1287a,%
LTE_1288a,%
LTE_1289a,%
LTE_16a,%
LTE_17a,%
LTE_206a,%
LTE_24a,%
LTE_284a,MB
LTE_770b,%
LTE_1315a,MB
LTE_1316a,MB
LTE_1317a,MB
LTE_1318a,MB
LTE_1319a,MB
LTE_1320a,MB
LTE_1321a,MB
LTE_1322a,MB
LTE_1323a,MB
LTE_1324a,MB
LTE_1325a,MB
LTE_1326a,MB
LTE_1327a,MB
LTE_1328a,MB
LTE_1329a,MB
LTE_1330a,MB
LTE_1331a,MB
LTE_1332a,MB
LTE_1315b,MB
LTE_1316b,MB
LTE_1317b,MB
LTE_1318b,MB
LTE_1319b,MB
LTE_1320b,MB
LTE_1321b,MB
LTE_1322b,MB
LTE_1323b,MB
LTE_1324b,MB
LTE_1325b,MB
LTE_1326b,MB
LTE_1327b,MB
LTE_1328b,MB
LTE_1329b,MB
LTE_1330b,MB
LTE_1331b,MB
LTE_1332b,MB
LTE_1061a,#
LTE_1062a,#
LTE_1063a,#
LTE_951a,%
LTE_757d,#
LTE_759d,%
LTE_761d,%
LTE_1442b,%
LTE_1443b,%
LTE_1444b,%
LTE_1445b,%
LTE_1446b,%
LTE_1447b,%
LTE_762c,#
LTE_763c,%
LTE_764c,%
LTE_765c,%
LTE_766c,%
LTE_767c,%
LTE_771c,%
LTE_1153c,s
LTE_1263e,%
LTE_1436c,#
LTE_1513b,%
LTE_1514a,%
LTE_1436d,#
LTE_1439b,%
LTE_1518a,%
LTE_1518b,%
LTE_1519a,%
LTE_1519b,%
LTE_1520a,%
LTE_1520b,%
LTE_1654a,#
LTE_1655a,%
LTE_1656a,%
LTE_1657a,%
LTE_1658a,%
LTE_1659a,%
LTE_1660a,%
LTE_1661a,%
LTE_1662a,%
LTE_1663a,%
LTE_1664a,%
LTE_1665a,%
LTE_1666a,%
LTE_1667a,%
LTE_1668a,%
LTE_1669a,%
LTE_12b,%
LTE_12c,%
LTE_1670a,%
LTE_1671a,%
LTE_1672a,%
LTE_1673a,%
LTE_760d,%
LTE_1172a,%
LTE_986a,%
LTE_987a,%
LTE_988a,%
