KPI,Unit,Min,Max
RNC_247a,%,0,100
RNC_248a,%,0,100
RNC_249a,%,0,100
RNC_250a,%,0,100
RNC_251a,%,0,100
RNC_252a,%,0,100
RNC_253a,%,0,100
RNC_254a,%,0,100
RNC_255a,%,0,100
RNC_256a,%,0,100
RNC_257a,%,0,100
RNC_258a,%,0,100
RNC_259a,%,0,100
RNC_260a,%,0,100
RNC_261a,%,0,100
RNC_262a,%,0,100
RNC_263a,%,0,100
RNC_264a,%,0,100
RNC_265a,%,0,100
RNC_266a,%,0,100
RNC_267a,%,0,100
RNC_269a,#,0,
RNC_270a,dBm,,
RNC_271a,dBm,,
RNC_272a,dBm,,
RNC_273a,dBm,,
RNC_274a,dBm,,
RNC_275a,#,0,
RNC_276a,%,0,100
RNC_276b,%,0,100
RNC_277a,%,0,100
RNC_277b,%,0,100
RNC_278a,%,0,100
RNC_278b,%,0,100
RNC_279a,%,0,100
RNC_279b,%,0,100
RNC_282a,#,0,
RNC_282b,#,0,
RNC_283a,%,0,100
RNC_283b,%,0,100
RNC_284a,%,0,100
RNC_284b,%,0,100
RNC_285a,kB,0,
RNC_285b,kB,0,
RNC_286a,kB,0,
RNC_287a,%,0,100
RNC_287b,%,0,100
RNC_287c,%,0,100
RNC_288a,%,0,100
RNC_288b,%,0,100
RNC_288c,%,0,100
RNC_289a,%,0,100
RNC_289b,%,0,100
RNC_289c,%,0,100
RNC_290a,kB,0,
RNC_291a,kB,0,
RNC_292a,kB,0,
RNC_293a,kB,0,
RNC_294a,#,0,
RNC_294b,#,0,
RNC_295a,#,0,
RNC_295b,#,0,
RNC_296a,#,0,
RNC_297a,#,0,
RNC_298a,#,0,
RNC_298b,#,0,
RNC_299a,#,0,
RNC_299b,#,0,
RNC_300a,%,0,100
RNC_300b,%,0,100
RNC_300e,%,0,100
RNC_301a,%,0,100
RNC_302a,%,0,100
RNC_302b,%,0,100
RNC_303a,%,0,100
RNC_303b,%,0,100
RNC_304a,#,0,
RNC_304b,#,0,
RNC_304c,#,0,
RNC_305a,%,0,100
RNC_306a,%,0,100
RNC_307a,#,0,
RNC_308a,#,0,
RNC_309a,#,0,
RNC_310a,#,0,
RNC_311a,#,0,
RNC_312a,#,0,
RNC_313a,#,0,
RNC_314a,#,0,
RNC_315a,#,0,
RNC_316a,#,0,
RNC_317a,B,0,
RNC_318a,#,0,
RNC_319a,B,0,
RNC_320a,#,0,
RNC_321a,#,0,
RNC_322a,#,0,
RNC_323a,#,0,
RNC_324a,#,0,
RNC_324b,#,0,
RNC_325a,dBm,,
RNC_326a,#,0,
RNC_327a,#,0,
RNC_334a,#,0,
RNC_338a,#,0,
RNC_344a,#,0,
RNC_346a,#,0,
RNC_347a,#,0,
RNC_353a,#,0,
RNC_354a,#,0,
RNC_355a,#,0,
RNC_356a,#,0,
RNC_357a,#,0,
RNC_358a,#,0,
RNC_359a,#,0,
RNC_360a,#,0,
RNC_361a,#,0,
RNC_362a,#,0,
RNC_363a,#,0,
RNC_364a,#,0,
RNC_365a,#,0,
RNC_366a,#,0,
RNC_367a,#,0,
RNC_368a,#,0,
RNC_369a,#,0,
RNC_370a,#,0,
RNC_371a,#,0,
RNC_372a,#,0,
RNC_373a,#,0,
RNC_374a,#,0,
RNC_375a,#,0,
RNC_376a,#,0,
RNC_377a,#,0,
RNC_378a,#,0,
RNC_379a,#,0,
RNC_380a,#,0,
RNC_381a,#,0,
RNC_382a,#,0,
RNC_383a,#,0,
RNC_384a,#,0,
RNC_385a,#,0,
RNC_386a,#,0,
RNC_387a,#,0,
RNC_388a,#,0,
RNC_389a,#,0,
RNC_390a,#,0,
RNC_393a,#,0,
RNC_394a,#,0,
RNC_395a,#,0,
RNC_396a,#,0,
RNC_397a,#,0,
RNC_398a,#,0,
RNC_399a,#,0,
RNC_400a,#,0,
RNC_401a,#,0,
RNC_402a,#,0,
RNC_403a,#,0,
RNC_404a,#,0,
RNC_405a,#,0,
RNC_406a,#,0,
RNC_407a,#,0,
RNC_408a,#,0,
RNC_413a,#,0,
RNC_415a,#,0,
RNC_416a,#,0,
RNC_417a,#,0,
RNC_418a,#,0,
RNC_419a,#,0,
RNC_420a,#,0,
RNC_421a,#,0,
RNC_422a,#,0,
RNC_423a,#,0,
RNC_424a,#,0,
RNC_425a,#,0,
RNC_426a,#,0,
RNC_427a,#,0,
RNC_428a,#,0,
RNC_429a,#,0,
RNC_430a,#,0,
RNC_431a,#,0,
RNC_432a,#,0,
RNC_433a,#,0,
RNC_434a,#,0,
RNC_435a,#,0,
RNC_436a,#,0,
RNC_437a,#,0,
RNC_438a,#,0,
RNC_439a,#,0,
RNC_440a,#,0,
RNC_441a,#,0,
RNC_442a,#,0,
RNC_443a,#,0,
RNC_444a,#,0,
RNC_445a,#,0,
RNC_446a,#,0,
RNC_447a,#,0,
RNC_448a,#,0,
RNC_449a,#,0,
RNC_450a,#,0,
RNC_450b,s,0,
RNC_451a,#,0,
RNC_451b,s,0,
RNC_452a,#,0,
RNC_452b,s,0,
RNC_453a,#,0,
RNC_454a,#,0,
RNC_455a,#,0,
RNC_456a,#,0,
RNC_456b,s,0,
RNC_457a,#,0,
RNC_457b,s,0,
RNC_458a,#,0,
RNC_458b,s,0,
RNC_459a,#,0,
RNC_460a,#,0,
RNC_461a,#,0,
RNC_462a,#,0,
RNC_463a,#,0,
RNC_464a,#,0,
RNC_465a,#,0,
RNC_466a,#,0,
RNC_467a,#,0,
RNC_468a,#,0,
RNC_469a,#,0,
RNC_470a,#,0,
RNC_471a,#,0,
RNC_472a,#,0,
RNC_473a,#,0,
RNC_474a,#,0,
RNC_475a,#,0,
RNC_476a,#,0,
RNC_477a,#,0,
RNC_478a,#,0,
RNC_479a,#,0,
RNC_480a,#,0,
RNC_481a,#,0,
RNC_482a,#,0,
RNC_483a,#,0,
RNC_484a,#,0,
RNC_485a,#,0,
RNC_486a,#,0,
RNC_487a,#,0,
RNC_488a,#,0,
RNC_489a,#,0,
RNC_490a,#,0,
RNC_491a,#,0,
RNC_492a,#,0,
RNC_493a,#,0,
RNC_494a,#,0,
RNC_495a,#,0,
RNC_496a,#,0,
RNC_497a,#,0,
RNC_498a,#,0,
RNC_499a,#,0,
RNC_500a,#,0,
RNC_501a,#,0,
RNC_502a,#,0,
RNC_503a,#,0,
RNC_504a,#,0,
RNC_505a,#,0,
RNC_506a,#,0,
RNC_507a,#,0,
RNC_508a,#,0,
RNC_509a,#,0,
RNC_510a,#,0,
RNC_511a,#,0,
RNC_519a,#,0,
RNC_520a,#,0,
RNC_521a,dBm,,
RNC_522a,#,0,
RNC_523a,dBm,,
RNC_524a,#,0,
RNC_525a,#,0,
RNC_526a,#,0,
RNC_527a,#,0,
RNC_528a,#,0,
RNC_529a,#,0,
RNC_530a,#,0,
RNC_532a,#,0,
RNC_533a,#,0,
RNC_534a,#,0,
RNC_535a,#,0,
RNC_545a,#,0,
RNC_546a,#,0,
RNC_547a,#,0,
RNC_548a,#,0,
RNC_549a,#,0,
RNC_550a,#,0,
RNC_551a,#,0,
RNC_552a,#,0,
RNC_553a,#,0,
RNC_554a,#,0,
RNC_555a,#,0,
RNC_556a,kB,0,
RNC_557a,kB,0,
RNC_558a,kB,0,
RNC_559a,kB,0,
RNC_559b,kB,0,
RNC_560a,kB,0,
RNC_561a,kB,0,
RNC_562a,kB,0,
RNC_563a,kB,0,
RNC_566a,%,0,100
RNC_567a,%,0,100
RNC_567b,%,0,100
RNC_567c,%,0,100
RNC_567d,%,0,100
RNC_568a,%,0,100
RNC_568b,%,0,100
RNC_568c,%,0,100
RNC_568d,%,0,100
RNC_569a,#,0,
RNC_571a,%,0,100
RNC_572a,#,0,
RNC_573a,%,0,100
RNC_573b,%,0,100
RNC_574a,%,0,100
RNC_574b,%,0,100
RNC_606b,kb/s,0,
RNC_615a,%,0,100
RNC_620a,kb/s,0,
RNC_621a,kb/s,0,
RNC_622a,kb/s,0,
RNC_623a,kb/s,0,
RNC_624a,W,0,
RNC_626a,%,0,100
RNC_627a,kb/s,0,
RNC_628a,%,0,100
RNC_629a,%,0,100
RNC_630a,%,0,100
RNC_631a,%,0,100
RNC_632a,%,0,100
RNC_633a,%,0,100
RNC_634a,%,0,100
RNC_635a,#,0,
RNC_636a,#,0,
RNC_637a,#,0,
RNC_638a,#,0,
RNC_639a,#,0,
RNC_640a,#,0,
RNC_641a,#,0,
RNC_642a,#,0,
RNC_643a,#,0,
RNC_644a,#,0,
RNC_645a,#,0,
RNC_645b,#,0,
RNC_646a,%,0,100
RNC_646b,%,0,100
RNC_647a,%,0,100
RNC_647b,%,0,100
RNC_648a,%,0,100
RNC_648b,%,0,100
RNC_649a,%,0,100
RNC_649b,%,0,100
RNC_650a,%,0,100
RNC_650b,%,0,100
RNC_651a,%,0,100
RNC_651b,%,0,100
RNC_652a,%,0,100
RNC_652b,%,0,100
RNC_653a,%,0,100
RNC_653b,%,0,100
RNC_654a,%,0,100
RNC_654b,%,0,100
RNC_655a,%,0,100
RNC_656a,%,0,100
RNC_657a,%,0,100
RNC_659a,%,0,100
RNC_660a,%,0,100
RNC_660b,%,0,100
RNC_661a,#,0,
RNC_661b,%,0,100
RNC_662a,%,0,100
RNC_663a,#,0,
RNC_663b,%,0,100
RNC_663c,%,0,100
RNC_663d,%,0,100
RNC_664a,%,0,100
RNC_665a,#,0,
RNC_665b,%,0,100
RNC_665c,%,0,100
RNC_665d,%,0,100
RNC_666a,%,0,100
RNC_667a,#,0,
RNC_667b,%,0,100
RNC_667c,%,0,100
RNC_667d,%,0,100
RNC_668a,%,0,100
RNC_670a,%,0,100
RNC_671a,#,0,
RNC_671b,%,0,100
RNC_671c,%,0,100
RNC_672a,%,0,100
RNC_673a,#,0,
RNC_673b,%,0,100
RNC_673c,%,0,100
RNC_674a,%,0,100
RNC_675a,#,0,
RNC_676a,%,0,100
RNC_677a,#,0,
RNC_678a,%,0,100
RNC_679a,#,0,
RNC_679b,#,0,
RNC_680a,%,0,100
RNC_680b,%,0,100
RNC_681a,#,0,
RNC_682a,%,0,100
RNC_682b,%,0,100
RNC_683a,#,0,
RNC_683b,#,0,
RNC_684a,min,0,
RNC_684c,min,0,
RNC_685a,%,0,100
RNC_685b,#,0,
RNC_686a,kb/s,0,
RNC_686b,kb/s,0,
RNC_686c,kb/s,0,
RNC_686d,kb/s,0,
RNC_687a,kb/s,0,
RNC_687b,kb/s,0,
RNC_687c,kb/s,0,
RNC_688a,kb/s,0,
RNC_688b,kb/s,0,
RNC_688c,kb/s,0,
RNC_689a,kb/s,0,
RNC_689b,kb/s,0,
RNC_692a,%,0,100
RNC_694a,%,0,100
RNC_695a,%,0,100
RNC_696a,%,0,100
RNC_697a,%,0,100
RNC_698a,%,0,100
RNC_699a,%,0,100
RNC_700a,%,0,100
RNC_701a,%,0,100
RNC_702a,%,0,100
RNC_703a,%,0,100
RNC_704a,#,0,
RNC_705a,%,0,100
RNC_707a,#,0,
RNC_707b,#,0,
RNC_708a,%,0,100
RNC_708b,%,0,100
RNC_709a,%,0,100
RNC_709b,%,0,100
RNC_710a,%,0,100
RNC_710b,%,0,100
RNC_711a,%,0,100
RNC_711b,%,0,100
RNC_712a,%,0,100
RNC_712b,%,0,100
RNC_713a,%,0,100
RNC_713b,%,0,100
RNC_714a,%,0,100
RNC_714b,%,0,100
RNC_715a,%,0,100
RNC_715b,%,0,100
RNC_716a,%,0,100
RNC_716b,%,0,100
RNC_717a,%,0,100
RNC_717b,%,0,100
RNC_718a,b/s,0,
RNC_718b,kb/s,0,
RNC_719a,%,0,100
RNC_720a,%,0,100
RNC_721a,kb/s,0,
RNC_721b,kb/s,0,
RNC_723a,#,0,
RNC_724a,#,0,
RNC_725a,%,0,100
RNC_726b,#,0,
RNC_726c,#,0,
RNC_739a,MB,0,
RNC_748a,MB,0,
RNC_748b,MB,0,
RNC_749a,MB,0,
RNC_749b,MB,0,
RNC_750a,MB,0,
RNC_750b,MB,0,
RNC_751a,MB,0,
RNC_751b,MB,0,
RNC_756a,cell/s,,
RNC_762a,#,0,
RNC_763a,#,0,
RNC_766a,%,0,100
RNC_767a,%,0,100
RNC_768a,%,0,100
RNC_769a,%,0,100
RNC_770a,#,0,
RNC_771a,%,0,100
RNC_772a,ms,0,
RNC_780a,#,0,
RNC_781a,#,0,
RNC_782a,%,0,100
RNC_783a,%,0,100
RNC_784a,#,0,
RNC_785a,#,0,
RNC_786a,%,0,100
RNC_787a,%,0,100
RNC_788a,%,0,100
RNC_789a,%,0,100
RNC_790a,#,0,
RNC_791a,#,0,
RNC_792a,%,0,100
RNC_792b,%,0,100
RNC_793a,%,0,100
RNC_793b,%,0,100
RNC_794a,#,0,
RNC_795a,#,0,
RNC_796a,%,0,100
RNC_797a,%,0,100
RNC_798a,%,0,100
RNC_799a,%,0,100
RNC_805a,#,0,
RNC_806a,#,0,
RNC_807a,#,0,
RNC_808a,#,0,
RNC_809a,#,0,
RNC_814a,#,0,
RNC_815a,#,0,
RNC_816a,#,0,
RNC_817a,#,0,
RNC_818a,#,0,
RNC_819a,#,0,
RNC_820a,#,0,
RNC_821a,#,0,
RNC_822a,#,0,
RNC_823a,#,0,
RNC_828a,#,0,
RNC_829a,#,0,
RNC_831a,%,0,100
RNC_832a,#,0,
RNC_833a,#,0,
RNC_834a,%,0,100
RNC_835a,%,0,100
RNC_836a,%,0,100
RNC_837a,%,0,100
RNC_838a,%,0,100
RNC_839a,%,0,100
RNC_840a,#,0,
RNC_841a,#,0,
RNC_842a,%,0,100
RNC_843a,%,0,100
RNC_844a,%,0,100
RNC_845a,%,0,100
RNC_846a,%,0,100
RNC_847a,%,0,100
RNC_848a,%,0,100
RNC_848b,%,0,100
RNC_849a,%,0,100
RNC_849b,%,0,100
RNC_850b,%,0,100
RNC_851a,%,0,100
RNC_851b,%,0,100
RNC_852a,%,0,100
RNC_852b,%,0,100
RNC_853a,%,0,100
RNC_853b,%,0,100
RNC_854a,%,0,100
RNC_855a,%,0,100
RNC_855b,%,0,100
RNC_856a,%,0,100
RNC_856b,%,0,100
RNC_857a,%,0,100
RNC_857b,%,0,100
RNC_858a,%,0,100
RNC_858b,%,0,100
RNC_859a,%,0,100
RNC_859b,%,0,100
RNC_860a,%,0,100
RNC_860b,%,0,100
RNC_861a,%,0,100
RNC_861b,%,0,100
RNC_862a,%,0,100
RNC_863a,%,0,100
RNC_863b,%,0,100
RNC_864a,%,0,100
RNC_864b,%,0,100
RNC_865a,%,0,100
RNC_865b,%,0,100
RNC_866a,%,0,100
RNC_866b,%,0,100
RNC_867a,%,0,100
RNC_867b,%,0,100
RNC_868a,%,0,100
RNC_868b,%,0,100
RNC_869a,%,0,100
RNC_869b,%,0,100
RNC_870a,%,0,100
RNC_871a,%,0,100
RNC_871b,%,0,100
RNC_872a,%,0,100
RNC_872b,%,0,100
RNC_873a,%,0,100
RNC_873b,%,0,100
RNC_874a,%,0,100
RNC_874b,%,0,100
RNC_875a,%,0,100
RNC_875b,%,0,100
RNC_876a,%,0,100
RNC_876b,%,0,100
RNC_877a,%,0,100
RNC_877b,%,0,100
RNC_878a,%,0,100
RNC_878b,%,0,100
RNC_879a,%,0,100
RNC_880a,%,0,100
RNC_880b,%,0,100
RNC_881a,%,0,100
RNC_881b,%,0,100
RNC_882a,%,0,100
RNC_882b,%,0,100
RNC_883a,%,0,100
RNC_883b,%,0,100
RNC_884a,%,0,100
RNC_884b,%,0,100
RNC_885a,%,0,100
RNC_885b,%,0,100
RNC_886a,%,0,100
RNC_886b,%,0,100
RNC_887a,%,0,100
RNC_888a,%,0,100
RNC_888b,%,0,100
RNC_889a,%,0,100
RNC_889b,%,0,100
RNC_890a,%,0,100
RNC_890b,%,0,100
RNC_891a,%,0,100
RNC_891b,%,0,100
RNC_892a,%,0,100
RNC_892b,%,0,100
RNC_893a,%,0,100
RNC_893b,%,0,100
RNC_894a,%,0,100
RNC_894b,%,0,100
RNC_895a,%,0,100
RNC_896a,%,0,100
RNC_896b,%,0,100
RNC_897a,%,0,100
RNC_898a,%,0,100
RNC_899a,%,0,100
RNC_900a,%,0,100
RNC_901a,%,0,100
RNC_902a,%,0,100
RNC_903a,%,0,100
RNC_904a,%,0,100
RNC_905a,%,0,100
RNC_906a,#,0,
RNC_907a,#,0,
RNC_908a,%,0,100
RNC_908b,%,0,100
RNC_909a,%,0,100
RNC_909b,%,0,100
RNC_910a,%,0,100
RNC_910b,%,0,100
RNC_911a,%,0,100
RNC_925a,%,0,100
RNC_932a,kb/s,0,
RNC_933a,kb/s,0,
RNC_934a,kb/s,0,
RNC_935a,kb/s,0,
RNC_937a,kb/s,0,
RNC_938a,kb/s,0,
RNC_939a,kb/s,0,
RNC_940a,kb/s,0,
RNC_942a,%,0,100
RNC_955b,%,0,100
RNC_957b,%,0,100
RNC_958a,%,0,100
RNC_961a,%,0,100
RNC_965a,%,0,100
RNC_966a,%,0,100
RNC_967a,%,0,100
RNC_967b,%,0,100
RNC_968b,%,0,100
RNC_971a,%,0,100
RNC_973a,%,0,100
RNC_975a,%,0,100
RNC_977a,%,0,100
RNC_978a,%,0,100
RNC_978b,#,0,
RNC_981a,E,,
RNC_981b,E,,
RNC_982a,Mb/s,0,
RNC_982b,Mb/s,0,
RNC_983a,Mb/s,0,
RNC_984a,Mb/s,0,
RNC_984b,Mb/s,0,
RNC_984c,Mb/s,0,
RNC_987a,%,0,100
RNC_988a,%,0,100
RNC_989a,%,0,100
RNC_990a,%,0,100
RNC_991a,%,0,100
RNC_992a,%,0,100
RNC_993a,%,0,100
RNC_994a,%,0,100
RNC_995a,%,0,100
RNC_996a,%,0,100
RNC_997a,%,0,100
RNC_998a,%,0,100
RNC_999a,%,0,100
RNC_1000a,%,0,100
RNC_1001a,%,0,100
RNC_1002a,%,0,100
RNC_1003a,%,0,100
RNC_1004a,%,0,100
RNC_1005a,%,0,100
RNC_1006a,%,0,100
RNC_1007a,%,0,100
RNC_1008a,%,0,100
RNC_1009a,%,0,100
RNC_1010a,%,0,100
RNC_1011a,%,0,100
RNC_1012a,%,0,100
RNC_1013a,%,0,100
RNC_1014a,%,0,100
RNC_1015a,%,0,100
RNC_1016a,%,0,100
RNC_1017a,%,0,100
RNC_1018a,%,0,100
RNC_1019a,%,0,100
RNC_1020a,%,0,100
RNC_1021a,%,0,100
RNC_1022a,%,0,100
RNC_1023a,%,0,100
RNC_1024a,%,0,100
RNC_1025a,%,0,100
RNC_1026a,%,0,100
RNC_1027a,kb/s,0,
RNC_1027b,kb/s,0,
RNC_1028a,%,0,100
RNC_1029a,%,0,100
RNC_1030a,%,0,100
RNC_1031a,%,0,100
RNC_1032a,%,0,100
RNC_1033a,%,0,100
RNC_1034a,%,0,100
RNC_1035a,%,0,100
RNC_1036a,#,0,
RNC_1037a,#,0,
RNC_1038a,%,0,100
RNC_1039a,%,0,100
RNC_1040a,%,0,100
RNC_1041a,%,0,100
RNC_1042a,%,0,100
RNC_1043a,%,0,100
RNC_1044a,%,0,100
RNC_1045a,%,0,100
RNC_1046a,%,0,100
RNC_1048a,%,0,100
RNC_1049a,%,0,100
RNC_1050a,%,0,100
RNC_1051a,%,0,100
RNC_1052a,%,0,100
RNC_1053a,%,0,100
RNC_1054a,%,0,100
RNC_1055a,%,0,100
RNC_1058a,%,0,100
RNC_1059a,%,0,100
RNC_1062a,%,0,100
RNC_1063a,%,0,100
RNC_1064a,Mb/s,0,
RNC_1065a,Mb/s,0,
RNC_1065b,Mb/s,0,
RNC_1065c,Mb/s,0,
RNC_1066a,Mb/s,0,
RNC_1066b,Mb/s,0,
RNC_1066c,Mb/s,0,
RNC_1067a,Mb/s,0,
RNC_1067b,Mb/s,0,
RNC_1067c,Mb/s,0,
RNC_1068a,Mb/s,0,
RNC_1068b,Mb/s,0,
RNC_1068c,Mb/s,0,
RNC_328b,%,0,100
RNC_331b,%,0,100
RNC_332b,%,0,100
RNC_333b,%,0,100
RNC_335b,%,0,100
RNC_336b,%,0,100
RNC_337b,%,0,100
RNC_339b,%,0,100
RNC_340b,%,0,100
RNC_341b,%,0,100
RNC_342b,%,0,100
RNC_343b,%,0,100
RNC_344b,%,0,100
RNC_345b,%,0,100
RNC_348b,%,0,100
RNC_349b,%,0,100
RNC_350b,%,0,100
RNC_351b,%,0,100
RNC_352b,%,0,100
RNC_391b,%,0,100
RNC_392b,%,0,100
RNC_413b,%,0,100
RNC_1069a,%,0,100
RNC_1070a,%,0,100
RNC_1071a,#,0,
RNC_1072a,#,0,
RNC_1073a,%,0,100
RNC_1074a,%,0,100
RNC_1075a,%,0,100
RNC_1076a,%,0,100
RNC_1077a,%,0,100
RNC_1078a,%,0,100
RNC_1079a,%,0,100
RNC_1081b,%,0,100
RNC_1082b,%,0,100
RNC_1083a,%,0,100
RNC_1084a,#,0,
RNC_1085a,%,0,100
RNC_1086a,%,0,100
RNC_1087a,%,0,100
RNC_1088a,%,0,100
RNC_1089a,%,0,100
RNC_1090a,%,0,100
RNC_1091a,%,0,100
RNC_1092a,#,0,
RNC_1093a,#,0,
RNC_1094a,#,0,
RNC_1095a,%,0,100
RNC_1096a,%,0,100
RNC_1097a,%,0,100
RNC_1098a,%,0,100
RNC_1099a,%,0,100
RNC_1101a,#,0,
RNC_1102a,%,0,100
RNC_1185a,%,0,100
RNC_1186a,%,0,100
RNC_1187a,%,0,100
RNC_1188a,%,0,100
RNC_1103b,%,0,100
RNC_1104b,%,0,100
RNC_1105b,%,0,100
RNC_1106b,%,0,100
RNC_1107a,#,0,
RNC_1107b,#,0,
RNC_1108a,%,0,100
RNC_1108b,%,0,100
RNC_1109a,%,0,100
RNC_1109b,%,0,100
RNC_1110a,%,0,100
RNC_1111a,%,0,100
RNC_1112a,%,0,100
RNC_1113a,%,0,100
RNC_1114a,%,0,100
RNC_1115a,%,0,100
RNC_1115b,%,0,100
RNC_1117a,#,0,
RNC_1117b,#,0,
RNC_1118a,min,0,
RNC_1118b,min,0,
RNC_1119b,%,0,100
RNC_1120a,#,0,
RNC_1120b,#,0,
RNC_1121b,#,0,
RNC_1122b,#,0,
RNC_1123b,#,0,
RNC_1124b,#,0,
RNC_1125b,#,0,
RNC_1126b,#,0,
RNC_1129a,%,0,100
RNC_1130a,%,0,100
RNC_1131a,%,0,100
RNC_1132a,%,0,100
RNC_1133a,%,0,100
RNC_1134a,%,0,100
RNC_635b,%,0,100
RNC_636b,%,0,100
RNC_637b,%,0,100
RNC_638b,%,0,100
RNC_639b,%,0,100
RNC_640b,%,0,100
RNC_641b,%,0,100
RNC_642b,%,0,100
RNC_643b,%,0,100
RNC_644b,%,0,100
RNC_684b,min,0,
RNC_221a,%,0,100
RNC_222a,%,0,100
RNC_223a,%,0,100
RNC_224a,%,0,100
RNC_223b,%,0,100
RNC_224b,%,0,100
RNC_539a,s,0,
RNC_540a,s,0,
RNC_541a,s,0,
RNC_542a,s,0,
RNC_1135a,cell/s,,
RNC_1136a,cell/s,,
RNC_1137a,cell/s,,
RNC_1138a,cell/s,,
RNC_1139a,cell/s,,
RNC_1140a,cell/s,,
RNC_1141a,%,0,100
RNC_1142a,%,0,100
RNC_1143a,cell/s,,
RNC_1144a,cell/s,,
RNC_1145a,cell/s,,
RNC_1146a,cell/s,,
RNC_1149a,%,0,100
RNC_1150a,%,0,100
RNC_1151a,#,0,
RNC_1152a,#,0,
RNC_1153a,%,0,100
RNC_1154a,s,0,
RNC_1155a,s,0,
RNC_1156a,%,0,100
RNC_1157a,%,0,100
RNC_1158a,%,0,100
RNC_1159a,%,0,100
RNC_1160a,%,0,100
RNC_1161a,%,0,100
RNC_1162a,%,0,100
RNC_1163a,%,0,100
RNC_1164a,%,0,100
RNC_1165a,%,0,100
RNC_1166a,%,0,100
RNC_1167a,kb/s,0,
RNC_1168a,kb/s,0,
RNC_1169a,kb/s,0,
RNC_1170a,kb/s,0,
RNC_1171a,kb/s,0,
RNC_1172a,kb/s,0,
RNC_1173a,kb/s,0,
RNC_1174a,kb/s,0,
RNC_1175a,kb/s,0,
RNC_1176a,%,0,100
RNC_1177a,%,0,100
RNC_1178a,%,0,100
RNC_1179a,%,0,100
RNC_1184a,%,0,100
RNC_834b,%,0,100
RNC_835b,%,0,100
RNC_842b,%,0,100
RNC_843b,%,0,100
RNC_42b,#,0,
RNC_1200a,%,0,100
RNC_1201a,%,0,100
RNC_1202a,%,0,100
RNC_1203a,%,0,100
RNC_1204a,%,0,100
RNC_1205a,%,0,100
RNC_1206a,%,0,100
RNC_1207a,%,0,100
RNC_1208a,%,0,100
RNC_1209a,%,0,100
RNC_1210a,%,0,100
RNC_1211a,%,0,100
RNC_1212a,%,0,100
RNC_1213a,%,0,100
RNC_1214a,%,0,100
RNC_1217a,ms,0,
RNC_1218a,%,0,100
RNC_1219a,%,0,100
RNC_1220a,%,0,100
RNC_1221a,%,0,100
RNC_1222a,%,0,100
RNC_1223a,%,0,100
RNC_1224a,%,0,100
RNC_1225a,%,0,100
RNC_1226a,%,0,100
RNC_1227a,%,0,100
RNC_1228a,%,0,100
RNC_1229a,%,0,100
RNC_1230a,%,0,100
RNC_1231a,%,0,100
RNC_1232a,%,0,100
RNC_1233a,%,0,100
RNC_1238a,%,0,100
RNC_1239a,%,0,100
RNC_1240a,%,0,100
RNC_1241a,%,0,100
RNC_1242a,%,0,100
RNC_1243a,%,0,100
RNC_1244a,%,0,100
RNC_1245a,%,0,100
RNC_1246a,#,0,
RNC_1247a,#,0,
RNC_1248a,%,0,100
RNC_1249a,%,0,100
RNC_1252a,%,0,100
RNC_1253a,%,0,100
RNC_1254a,%,0,100
RNC_1256a,%,0,100
RNC_1257a,%,0,100
RNC_1258a,%,0,100
RNC_1259a,%,0,100
RNC_1261a,%,0,100
RNC_1262a,%,0,100
RNC_1263a,%,0,100
RNC_1264a,%,0,100
RNC_1265a,ms,0,
RNC_1266a,ms,0,
RNC_1267a,ms,0,
RNC_1268a,ms,0,
RNC_1269a,ms,0,
RNC_1270a,ms,0,
RNC_1271a,ms,0,
RNC_1272a,ms,0,
RNC_1281a,%,0,100
RNC_1282a,%,0,100
RNC_1285a,%,0,100
RNC_1286a,%,0,100
RNC_1287a,ms,0,
RNC_1288a,ms,0,
RNC_1289a,ms,0,
RNC_1291a,ms,0,
RNC_1292a,ms,0,
RNC_1293a,%,0,100
RNC_1294a,%,0,100
RNC_1295a,%,0,100
RNC_1296a,%,0,100
RNC_1297a,%,0,100
RNC_1298a,%,0,100
RNC_1299a,#,0,
RNC_1300a,#,0,
RNC_1301a,%,0,100
RNC_1302a,%,0,100
RNC_1303a,%,0,100
RNC_1304a,%,0,100
RNC_1305a,%,0,100
RNC_1306a,%,0,100
RNC_1307a,%,0,100
RNC_1308a,%,0,100
RNC_1309a,%,0,100
RNC_1310a,%,0,100
RNC_1311a,#,0,
RNC_1312a,kb/s,0,
RNC_1313a,kb/s,0,
RNC_1314a,kb/s,0,
RNC_1315a,kb/s,0,
RNC_1316a,kb/s,0,
RNC_1317a,kb/s,0,
RNC_1318a,kb/s,0,
RNC_1319a,kb/s,0,
RNC_1320a,kb/s,0,
RNC_1321a,kb/s,0,
RNC_1322a,kb/s,0,
RNC_1323a,kb/s,0,
RNC_1324a,kb/s,0,
RNC_1325a,kb/s,0,
RNC_1326a,kb/s,0,
RNC_1327a,kb/s,0,
RNC_1328a,kb/s,0,
RNC_1329a,kb/s,0,
RNC_1330a,kb/s,0,
RNC_1331a,%,0,100
RNC_1332a,%,0,100
RNC_1333a,%,0,100
RNC_1334a,%,0,100
RNC_1335a,%,0,100
RNC_1336a,%,0,100
RNC_1337a,%,0,100
RNC_1338a,%,0,100
RNC_1339a,%,0,100
RNC_1340a,%,0,100
RNC_1341a,%,0,100
RNC_1342a,%,0,100
RNC_1343a,%,0,100
RNC_1344a,%,0,100
